content,label
电暖气耗电太猛,产品功耗
安装师傅服务非常好??,|
我是直接搭在上面的,|
安全设计：中间有温控设置,|
按钮不太顺手,|
能达到超快速度,|
大家买的时候问清楚,|
垃圾店铺垃圾商品,|
通电五分钟这样,|
孩子后以后写字不冷喽,|
光运费就要100多,|
反应问题不给退货,|
防水自带倾倒断电保护,|
取暖效果：取暖效果开出后就有风,|
开了快一天,|
配送员送货很快,|
有了它我们都很少用空调了,|
宝宝换纸尿裤时好用静音效果：没什么声音外观设计：时尚漂亮,|
我觉得噪音稍大,|
取暖效果：卧室里完全够用,|
自己开车去提的,|
刚开机有点声音启动起来就好了,|
说明指向性比较好,|
但是这味真的有点大,|
你没能达到预期效果,|
产品很不错,|
.,|
这是官方回答,|
以为是落地的,|
退货却要退到广东去,|
客服催了,|
艾美特电暖器这些年市场占有率还比较高,|
您们这款价位要知道是这样完全可以选择其它品牌,|
选这款电暖气是有原因的,|
几个小伙伴一起买的,|
很安全取暖效果：很棒静音效果：有点噪音,|
下次还会再买的,|
耗电情况：3档可调节,产品功耗
反正不满意,|
一分钱一分货值得购买,|
与商品描述相符,|
应该还可以,|
屋里暖烘烘,|
开个3/5分钟就会觉得温度上来点了,|
结果把我退货退款驳回,|
网子也不烫手,|
外观设计：好取暖效果：室温10&deg,|
试了试升温不怎么快,|
昨天收到,|
京东自营的产品好,|
慧米洛凡还有猫米白鸽还有好几个都很好,|
用来烘干衣服不错,|
放在边上也不占地方,体积大小
又买了个螺丝刀回来拧它,|
收到货保价失败,|
特人性化,|
不让用煤球炉子了,|
十七八平的小客厅完全够用,|
轮子不稳,滑轮提手
其他特色：好好好,|
是否有必要为了这个去买呢,|
吸入冷的空气鼻塞到睡不着真的好难受,|
声音好,|
很方便物流快,|
南方冬季阴雨天的福利,|
还是骗人的美丽谎言,|
耗电情况：确确实实比较耗电,产品功耗
客服的态度也挺好,|
外观设计：外观漂亮与落地风扇一样升降3档调节和左右摇头,外观
为什么我觉得不是很热和呢,|
开最大档最大功率,|
这点确实做工可以,|
洗澡时用非常不错,|
白天再也不用艰难的摆脱温暖的被窝了,|
价格买贵了*,|
取暖效果：小范围内还是提温度较快的,|
20平方开三档,|
物流真快,|
第一次买给老人的,|
结果没有,|
孩子们非常喜欢,|
声音太大太吵,|
取暖效果：坐在附近,|
包装箱子都是完好无损,|
拒绝理由却是保障已超时效,|
最好点评快递：发货很快,|
价格比较便宜,|
尤其是生鲜类的,|
只有靠近他50cm范围才有温度吧,|
一天开10个小时就是20度电,|
有了这台油丁衣服不愁每天干干爽爽了,|
下边得放个凳子,|
挺温暖,|
格力看来也就做做空调,|
开个6**W就足够热了,|
这个很快就热了,|
可能我更喜欢那种普通的小太阳多一点,|
以验证真实有用不做假,|
家里老人用了很满意,|
给家里双方老人也买了,|
这价格要什么自行车,|
打开没一会儿就热了,|
双十一228购入价,|
运费险只能退20块钱,|
油漆味道很大,味道
双十一物流稍慢,|
实用性真的很不错,|
祝小康小暖阳每天开开心心,|
旗舰店推给天猫,|
明显是被压过的,|
不占位子,|
京东单独挑选的,|
买的时候天气比较暖和就没有怎么使用,制热效果
这款还不错,|
也就覆盖20平的范围,|
继续使用后再看,|
平均15分钟停一次,|
一个人烤还行,|
过年没人来修,|
都一个多礼拜了,|
升温较慢,制热效果
挨近才能取暖,|
本来想给五星好评,|
颜值很多,|
取暖效果：看着没那么暖和,制热效果
半个小时不到15平方的房间就比较温暖了,|
由于在卧室里使用,|
典型卖得好就质量越来越不行,|
上次一个艾美特两年歇菜了,|
聚划算,|
老人也可以一学就会,|
取暖效果：房间还可以,|
白色+香槟金,|
冷了一段时间,|
用于浴室的,|
最高档800+1200同时开,|
但是要靠近才比较明显,|
费电带回老家用的,产品功耗
买来就从来没用过,|
双十二优惠入的手,|
一直对小米的东西印象不错,|
着实让我觉得有点生气,|
先给京东物流点个赞,|
新机器一点声音也没有,|
要用墙插,|
我喜欢浅颜色的,|
先锋质量不错??,|
一般不好,|
所谓对衡式加热就是,|
慧米洛凡还有猫米白鸽还有慧米滑雨好几个都很好,|
就是费电1500瓦的,产品功耗
希望能用几年,|
功能强大发热快,制热效果
一直买这个品牌,|
总之是一次很满意的购物,|
外观设计：特别漂亮又实用匠心独特,|
现在买比较合算,|
也成了收货后没有再次找客服索要,|
这款电暖气用了之后家里老人觉得很好,|
取暖气在疫情间发货快,|
安装设计有点欠佳,|
外观设计：看上去高大尚,|
期待了几天,|
外观设计：艾美特大品牌,|
有时还找不到人,|
女儿有小暖宝宝了,|
看着电影喝着啤酒美滋滋哈哈哈哈,声音
给父母买的怕他们在取暖季到来之前太冷,|
一天都三四十的电费,产品功耗
加热温度大,|
（离近了当然能听出来）,|
先锋品牌高质量,|
收到就是个这样的,|
我觉得挺不错的,|
更加好,|
纸质发票还没收到,|
用最低档开10分钟左右屋里面就很暖和了,制热效果
开最大都没一点效果,|
房间升温也快,|
一般先开高档,|
白色设计款,|
发货特快,|
安全设计：这个还不知道,|
其他特色：安装容易方便,|
且客服明明保证送货上门,|
取暖效果：插上电热,|
升温还算快的,|
错过了7天试用,|
物流小哥态度也不错,|
外观设计：挺好看白色,|
没想到这至少有两个单人枕头那么大,|
所以再入手了,|
一次买了好多个,|
或者自己去售后网点购买配件,|
无论学习还是工作就舒服了,|
整整迟了一天,|
加热了一宿后再用就没啥味道了,味道
苏宁快递也给力,|
消费者就那么好欺负,|
就还是好评吧,|
家里有宝宝也不觉得吵,|
我要吐槽一下,|
可能是快到春节的原因吧,|
平方米左右,|
衣服干的很快哦,|
真的没用,|
起热风很快,|
希望可以耐用一点,|
要看房间大小,|
适合小平方的,|
开启后升温很快,|
而且它是可以分段定时的,|
一旦你付了钱,|
晾衣架不稳滑落,|
虚报温度,|
阳台烘衣服很给力,|
前面没有热量,|
不是那些杂牌货,|
时间也赶得非常好,|
用了近一月,|
这次也没有让我失望,|
外型也很漂亮看起来很精致,|
还可以选择是否摇头,|
就帮朋友又定啦一台,|
耗电情况：节能款,产品功耗
冷热风都好用,|
鸡肋一样的东西,|
暖度很快上升,|
完美的产品,|
冬天的福音啊,|
我觉得太小了,体积大小
正常使用中,|
给宝宝洗澡用特别好,|
外观设计：简洁大方取暖效果：优,|
外观设计：好看取暖效果：非常快安全设计：全,|
也太冷了,|
外观大气干净,|
不到三五折,|
不象卖说的那么好,|
冬天用起来很好,|
很想象的差的太远了,|
和我说正常,|
没客服没售后,|
防触电模式,|
这个特价时候买的,|
花了一百多运费换货,|
还行总体不错,|
1平米都吹不暖,制热范围
距离五十多厘米完全没用,|
都是拖吧,|
很暖和耗电情况：中规中矩,产品功耗
值得有需要的朋友购买哦,|
适合夜里起来喂奶,|
京东有这么一天,|
比空调升温快,|
据说还可以,|
其他特色：新潮好看,|
你细细品,|
不过也就只能热一个十平方左右的屋子,|
白搭100多就没退,|
一直选不好买哪款电暖气,|
之前看过测评,|
两脚安装简易,|
无论如何都没有实现,|
买来烤猫的,|
安全设计：把他推倒就自动的断电了,|
擦,|
小点的房间还是有制热效果的,|
送过来是损坏的,|
确实很费电,产品功耗
需要维修部门出具故障单才能退换货,|
我今天只能打淘宝客服讨要我的差价了,|
所以建议商家,|
不过肯定不能直接拿水浇吧,|
晚上下单第二天上午就到了,|
取暖效果：有3档风,|
人家直接甩一句个人感觉问题,|
打开后果不其然,|
开十几分钟后就有感觉到暖和了,制热效果
除了一堆复制粘贴的话,|
线上是否有差别,|
格力取暖器质量不错,|
开着很舒服,|
根本上没有返修率,|
加湿器有水声(不过加湿效果不咋滴)其他特色：没有任何异味,|
机器产生温度并不高,|
这次第一个送过来还没开箱就已经漏油了,|
差远,|
其他特色：还有个水槽,|
整屋加热应该费电些静音效果：有点声音,产品功耗
这么细的铁杆还碍地方,|
2、加热效果得开到最大才效果好,制热效果
后期热效果不错,|
室温达到20.5度,|
需要的亲们可以赶快去下单了,|
算是不小的优势,|
科技改变生活,|
还没开始用就发现降价了,|
东西不好热不起来,|
耗电情况：能小,产品功耗
热的面积不大,|
主要没风,|
之前宝宝洗澡都是去母婴店,|
打折买的话还是可以的,|
房间感觉不到热度,制热效果
有点异味,味道
最高档一个小时两度电,|
机器本身不沉方便移动,|
再送两个字,|
开一晚上也不热,|
省的我大冬天骑车去镇上了,|
外观质量都很好,|
不用等很久,|
使用感会更好的,|
这大件东西还那么沉,|
很安逸,|
有遥控装置,|
整个屋子非常温暖,|
前几天刚买一个同一产品,|
收到货后还一直没用,|
有20来斤,|
家里有孩子冬天换尿不湿怕感冒了,|
物流也特别快,|
东西很重,|
闻完一杯,|
凑合吧,|
估计产品质量有问题,|
就看以后质量如何,|
今天最高气温28度,|
起床前开会,|
加遥控设计方便开关调节,|
石墨烯客服介绍,|
只是现在天气热,|
这个取暖器就没有这种状况,|
骗人的&lt,|
还有最重要的一点是,|
快去升温,|
现在我要自己承担一百的运费呵呵了,|
说实在话,|
冬天直接不管用,|
而且和暖气一样舒适,|
感觉制热还可以,|
16A的商家应该提醒,|
差劲差劲,|
自动-请求人工-等待-自动-请求人工-等待循环,|
就是耗电多,产品功耗
电暖风已收到质量很好声音很小,|
不过质量得不到保证,|
客服还说2-3天就没有了,|
南方人家里没暖气就是苦逼,|
也不是老用,|
完全影响不到孩子睡觉,|
用电非常大,|
只适合一个人用,|
对于冬天来说这款取暖器真的不错,|
没人搭理,|
京东这样的快递员这样的态度可不多的,|
取暖器功能很强大,|
双十一的时候抢了一个,|
最近降温了,|
这个房间里都很暖和,制热效果
收到货就打开了,|
间歇时间不同,|
收到就退回,|
油烟味很重,味道
出暖风非常好,|
以后再也不担心孩子洗澡感冒了,|
单纯从赠品一事说起,|
插上电出风立马就暖和了,制热效果
估计是热胀开的,|
快速热风,制热效果
可以过个暖和的冬天,制热效果
很小很轻,|
油汀灯都长这样,|
还是格力旗舰店,|
唯一缺点:商家价格管理混乱,|
终于换到一个质量不错的电暖气,|
冬天多亏有它,|
很美观漂亮、小巧不占地方节约空间,体积大小
16平米的房子足够了,|
热的速度有点慢,|
按说明书上的图安装好,|
不过还是不要指望能让一个房间暖和起来了,制热效果
我家浴室的电位设置都比较高,|
整个房间都不冷了,|
耗了多少电也没有计,|
送货安排很快,|
没看评价就买了,|
小电器没法上门修,|
一直没人回复,|
应该不会冷,|
无法拍照,|
性能一样,|
所以我想了想还是要退货,|
好久了才来评价,|
联系了客服态度超好,|
我相信你这种态度会让很多用户不舒服,|
老妈说效果还可以,|
买过手机、手环等,|
外观设计时尚大方,|
离开平面就自动断电,|
一打开整个房间都是塑料味道,味道
以前空调正常开两个月下来最多5、600的电费,产品功耗
谢谢江河客服,|
颜值还比较高,|
仍然可联系客服退差价,|
取暖效果：温度刚好,制热效果
最重要的是升温效果可以,|
解决问题还是比较给力的,|
不过这次买的商标上没标注生产日期,|
要垫凳子,|
外观设计：我见到过的油汀基本都是这个造型,|
今天收获,|
买来发现惊喜啊,|
目前没感觉有噪音安全设计：安装的时候看了一下里面就些丝状的东西,|
我也真是无语了,|
真厉害,|
晚上用声音有点大,|
不过只能放在卧室用,|
不到一个月这个用了*,|
颜值和功能担当,|
宝贝换尿不湿时候开着,|
好货杠杠的五分,|
大牌取暖器很好用,|
客服立夏也很热情nice 服务很好,|
重鸭运费自理不合算鸭,|
超乎想象的美好,|
温度一会都上来了,|
西安这两天晚上开一档房间就很热,|
感觉比空调都管用,|
有小朋友的更危险,|
2.预热太慢,|
春节假期送货也很快,|
家里好多天没见太阳了,|
245度,|
而且价格也公道,|
造型考虑了多种用途,|
耗电情况：电耗有点高,产品功耗
安全设计：安全这个要说一句,|
只是我家房间太大,|
倒了自动断电,|
主要是家里没有安装暖气片,|
售后方面也很到家,|
赶紧买了这个,|
冷暖两用3+1档温度,|
开了一会会,|
不开窗就是很臭,|
美观非常满意,|
关键家里有小宝随时要出门玩的,|
最后机器长度有点长,|
不会有危险的,|
不太习惯,|
取暖性太一般,|
打开试一下,|
油酊刚刚好,|
运行期间一点声音都没有,|
外观设计：13片专利热浪取暖器,|
物流快递也很快,|
抱着试试看的心态买的,|
20多平一点都不暖和,制热范围
有了这个很快烘干了,|
买来还不到4天,|
小范围取暖可以,|
直接嘲讽客户讲20块是好多钱,|
知道能穿着秋裤在房间里浪,|
米家东西外观简洁大方,|
取暖效果：多档可选,|
***300块钱的东西我承担200运费还退**呢,|
看着小,|
好顶赞,|
随便就断了,|
遥控器不送电池,|
真正的速热,制热效果
只有周围有温度,|
艾美特质量好,|
就上面出风,|
觉得推荐京造那款,|
刚开始直接来高档的,|
特意买了白色,|
很合用,|
静音效果：有噼里啪啦的声音,声音
冬天用了两个月,|
能正常使用,|
亦可赛艇,|
今天试用,|
再来追评,|
看朋友家在用这个,|
用了一上午真的很不错,|
已经用了一个了,|
从试用情况来看还满意,|
10平方内使用够了,|
后来价格长上去了,|
买来准备宝宝出生后给她洗澡用的,|
商品未在身边,|
物流很给力,|
感谢京东这样的爱心平台??,|
没用这个之前,|
毕竟是吹风型,|
好用实惠又不贵,|
就是遥控器没有显示,|
*块钱很暖和,制热效果
就是过于耗电,产品功耗
不能洗澡,|
一款可以远程,|
一個使用上,|
性能好也安全,|
现在湖南常德才几度好吗,|
取暖效果：常,|
想房间暖和1得密封,制热效果
小房间用适合,|
冬天下雨天宝宝衣服不好干时还可以烘干衣服,衣物烘干
这次买来估计用不了多久了,|
温度没有想下的那么高,|
包装都没拆,|
如果不是平视的话基本算是没得光源亮度,|
外观设计很美哦,|
用了几天了感觉还不错,|
外观设计：东西小取暖效果：可以其他特色：快递不错送货上门,|
马上要睡着了,|
然后现在双十一价格出来了,|
真是骚操作,|
看着比较小巧功能强大,|
399那款因为缺货没有买到,|
很好用家里有宝宝特别实用,|
身边的朋友都有介绍此款,|
退款不退,|
耗电情况：耗电这个东西也没法测,产品功耗
花了多少钱,|
十几分钟房间就能感觉到温温的,|
今年有了宝宝,|
根本没有解决,|
第一档冷风基本用不上,|
取暖烘衣服两不误,|
还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合还凑合,|
打开10分钟就能感觉到房间里热乎乎的,|
怕起火,|
相信格力的大品牌不会有什么问题,|
包装的很好不易损坏,|
按客服提示换了放向也一样,|
并且物流还慢,|
之后追加,|
没有噪声,|
安全设计：有待提高,|
但五星好评不会迟到,|
问了三天客服会不会用一段时间就好了,|
有风扇设计所致,|
买了这个油汀,|
不错非常感谢京东快递小哥不错非常感谢京东快递小哥,|
颜值也比较高,|
耗电情况：目前不太清楚,产品功耗
电暖器的质量很好的哦非常好,|
试用中后期再最追评,|
物料也非常的快呢,|
我再点几天看看,|
颜色高端,|
真的是很不错,|
外观设计：美观就是有点大,|
最近五年在深圳,|
开起来的时候有点啪啪的响声,声音
最后只有拿螺丝刀了,|
太失望了??太失望了,|
取暖效果：高效,|
整体效果较为舒适,|
还是比较优惠的了,|
其他的都没用,|
天气还挺热,|
我是有点大所以不是很暖和,制热效果
还贴心的送了加湿器,|
看京东上面价格也合适,|
四个风档,|
平时房间小,|
好点赞,|
还会给你好评,|
还没有测算电费,产品功耗
很静音安全设计：没发现有安全隐患,|
收到取暖器就试了一下,|
结果209变179,|
卧室效果不比空调取暖差,|
暖和给力,制热效果
如果有遥控器的话更好,|
其他特色：有自动转头功能,|
很多商家拉我刷好评,|
以后刚开时就用最大档,|
静音效果：没听出来有声音,|
感觉很心疼电费,产品功耗
孩子的衣服冬天也不担心干不了了,|
外壳一点都不烫,|
但是空调是很浪费电的,产品功耗
温度上升还不错,|
还是会很冷,|
坏了只修不换,|
冬季卧室值得拥有,|
答应我,|
这是买的第二个电暖器,|
拍下价格502.55元（详见图1）,|
取暖效果：五六平方的空间,|
等用了在追评,|
简约风,|
这次是给朋友推荐,|
估计也就到10&deg,|
而且广告说的防烫呢,|
没什么用到,制热效果
第一次开始用的时候有点味道,味道
价格实惠便宜,|
顺眼,|
温度控制在35度,|
电源线着实太短了一些,|
整个房间升温一般,|
真麻烦,|
取暖效果：家人用了,|
用了几天发现制热效果真快,|
精美之物实用方便,|
垃圾产品垃圾客服,|
挺温暖的,|
婆婆直夸我买的好,|
最后是客服小白给将诶绝了问题,|
他蛮横地很,|
哈哈很好一直在喝这个牌子的牛奶宝贝也很喜欢喝总之生活用品食品啊都在京东上买了快递很给力很方便产品也便宜真的是太好了我爱京东购物太好了太方便了油盐酱醋茶想买什么有什么大的赞赞赞??米面粮衣服鞋你想买啥就有啥哈哈哈哈哈哈哈哈,|
垃圾电商,|
我根本不是不理由好不好,|
其他特色：看了很多种,|
其他特色：用过之后才知道,|
高档还行,|
30天内返差价,|
很满意物流也很给力??,|
而且温暖没什么感觉吧,|
一个月用了400块电费,产品功耗
拼多多才430元,|
谢谢京东给我们非常时期带来实惠的价格,|
有配遥控器,|
领导们要奖励快递小哥,|
宣传不实,|
16平米的房间开2小时能暖十几度,|
除了运费险报销10元,|
相当好用,|
而且这款还是升降的,|
又可以触控又可以遥控返,|
京东自营棒棒哒,|
静音效果：无光无声音,|
素雅,|
断电后有响声,声音
还是没有那种小小的热风机好用,|
有点掉漆,|
外观设计时尚、白色干净大方百搭、加热快、没有噪音、有加湿盒和烘干架、晾个袜子啥的很实用,制热效果/声音
比空调差不了多少,|
可以晾尿布,|
24小时开着平均下来一小时2度电,|
格力电器质量还是顶呱呱的,|
使用了几天才来评价的,|
加湿打开,|
效果出色,|
三十分钟后房间的制热还不明显,|
昨天才拿卧室用,|
上面的烘干架坏掉的,|
外观设计：比一般的要骚猪一点,|
刚收到货的时候发现有磕碰,|
第二天上午就到了,|
放在踢脚线旁边不占地方,体积大小
取暖器已经试用过了,|
开一会儿整个房间就暖和了,制热效果
弄好设置,|
外观材质：高到160成人膝盖附近,|
主卧大概二十几平,|
18平方卧室升温明显,|
晚上到家就热了,|
如果有超级差评价我真的想给,|
这样空气也没那么干了,|
不走心的商家,|
老老实实用空调,|
为我驱散了冬天的寒冷,|
懒得麻烦就没退货了,|
发现是电暖器的问题,|
还没看到,|
